[AVG.LOG.SM] ALL 2020-08-13 18:11:32,290 DESKTOP-RLVRLAB PID:10412 THID:10572 ID:AVG.LOG.SM:0.0.0.0 MSG:c00000140718782329488bAJRuW1LODNZ2Dq+4X8Q2ErhCbysilT0+E7HE7I2NLtnP7o5adtue7IWrBYlECWtgpPrTlpWaLVCy2MHoi6ForLPSjkxUsitwH5qA8h6x09BeSk5bjsFA99VUTsrzY/R+w9ftNfLrYZIYySGO8WuBUcXmGiwNazeIK3105x10OhcbkPzAIYKg+eZm/I4Es/74OtMpAL6Z1KAn7FXtS8FoLKzux49+MjDOn7ftzEX/42sF/fj8bmGrRCEVXFe7OLEqgqgBL2wZvcklcw6Wd8Tpx4G2VHVY0Pnpx7ERu10ChfzP2xoEYLGLktAOgVIH+K7ZB/cbgQcROK7sL03tZpqtchw=
[FMW.LIGHT] ERROR 2020-09-10 20:05:54,370 DESKTOP-RLVRLAB PID:7992 THID:3940 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aD/kL00CgnAtU3JKjI/Kr48jyuS9bpBOxZ7qV5A==
[FMW.LIGHT] ERROR 2020-09-10 20:32:05,462 DESKTOP-RLVRLAB PID:7992 THID:12368 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aBUSkeamTf0Jn0zW1xRg2dDtvJoOQC5SuxDgAyM/v/pvJ48641yASVJ9JH2tx+WvTihMgBVbai1f26220WRd9gu9D5U/N8XRHZLtT4A==
[FMW.LIGHT] ERROR 2020-09-10 20:32:05,462 DESKTOP-RLVRLAB PID:7992 THID:12368 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aBUSkY7OVcxVnvx2hzBkiczApBo/MXtaUvFpxsw==
[AVG.LOG.SM] ALL 2020-09-11 09:15:52,370 DESKTOP-RLVRLAB PID:11084 THID:6172 ID:AVG.LOG.SM:0.0.0.0 MSG:c00000140725611573904bAKAecvz24zDtQuhiRfbjcUeDCbgvLcBkf23ocX887A8N0+zN1dPm+N/I/wSDeWqr+sz4KeDdvtBiYF4yZsg35C35N9dxQfWPbHzsVFIjC4oA9FSbQtEh6aTfUPNpv2Rw+rjUYE3VJdtzWqFyAAtAHKxFlQC6d+q9ix5NLJ4T8zj8X4M7YA9Vwl/LqvbjQtGt9lUQOglKUm7drs8il5FRJUJIAHDKrdc2UAubuhszOvXU0AC4AWH0dXTLNScHXHJbciwDr2dfH4ZIqCA/TkEzvONUwXZMkA6UY5P5AORxgNpp3KugbsZxNrCU0YD6OBLPbz2z2ndYW76ftp3blEPqg3o=
[FMW.LIGHT] ERROR 2020-09-11 09:15:53,007 DESKTOP-RLVRLAB PID:11084 THID:6172 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aDZralSWSgE8+9fX/LYLrKm3Xy873EapOreqO8ULjUH8YGSw3a9mvYAHuBvFWHnd68H6Qn+qNFneb3A+pGxLH4l+dm6NB8ItKPZ2Tqg==
[FMW.LIGHT] ERROR 2020-09-11 09:15:53,077 DESKTOP-RLVRLAB PID:11084 THID:6172 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aBORTKdJ/vvifuiCiWS7XEK/928lNnwSS6nk0lA==
[FMW.LIGHT] ERROR 2020-09-11 09:16:31,166 DESKTOP-RLVRLAB PID:11084 THID:9428 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aBwx2NG2tC6ga3UAfXwGC6/N/uJ6vKlVq+qTvuvZlz5FqV8TGSO9hrpoUm2FmJmRFXnTpgxkaPu0E1IPDG2SDJjwLNwIJzwCtGbUmSg==
[FMW.LIGHT] ERROR 2020-09-11 09:16:31,167 DESKTOP-RLVRLAB PID:11084 THID:9428 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aCyImiYxh8Vi01bKuuBAnlsz8ArXlkdBvEyVysg==
[FMW.LIGHT] ERROR 2020-09-11 09:25:32,077 DESKTOP-RLVRLAB PID:11084 THID:12840 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aBUSkeamTf0Jn0zW1xRg2dDtvJoOQC5SuxDgAyM/v/pvJ48641yASVJ9JH2tx+WvTihMgBVbai1f26220WRd9gu9D5U/N8XRHZLtT4A==
[FMW.LIGHT] ERROR 2020-09-11 09:25:32,077 DESKTOP-RLVRLAB PID:11084 THID:12840 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aBORTKdJ/vvifuiCiWS7XEK/928lNnwSS6nk0lA==
[FMW.LIGHT] ERROR 2020-09-11 09:25:32,493 DESKTOP-RLVRLAB PID:11084 THID:12840 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aALNbkW96pf35xCVAohCCE2Xq1uIiQNf6lgqtxDGFXs5fE8rFw8mXYEpAh5rRs3agSAB0QeC9gyHVmGYAQzkZOJi0GqcLGK74+qxDFQ==
[FMW.LIGHT] ERROR 2020-09-11 09:25:32,493 DESKTOP-RLVRLAB PID:11084 THID:12840 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aDZrajz+UjBg+md3rJIP/LWaR68KrROh01Yj/ig==
[FMW.LIGHT] ERROR 2020-09-11 09:30:32,070 DESKTOP-RLVRLAB PID:11084 THID:17924 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aBwx2NG2tC6ga3UAfXwGC6/N/uJ6vKlVq+qTvuvZlz5FqV8TGSO9hrpoUm2FmJmRFXnTpgxkaPu0E1IPDG2SDJjwLNwIJzwCtGbUmSg==
[FMW.LIGHT] ERROR 2020-09-11 09:30:32,070 DESKTOP-RLVRLAB PID:11084 THID:17924 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aD/kL00CgnAtU3JKjI/Kr48jyuS9bpBOxZ7qV5A==
[FMW.LIGHT] ERROR 2020-09-11 09:50:55,476 DESKTOP-RLVRLAB PID:11084 THID:15988 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aA8raG73tndvnNg6MuGK1P5z8XoeXxbJLHtqzYY1DZWVaG6IP0HqBCwDM9XP3wCzqZE4baWp6vQeFagHnFZCrjlPNmy3Zj5be5F5o2Q==
[FMW.LIGHT] ERROR 2020-09-11 09:50:55,476 DESKTOP-RLVRLAB PID:11084 THID:15988 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aCYTZwUjNyl46mGhjaERFdyxXbS8MH21DyxAloA==
[FMW.LIGHT] ERROR 2020-09-11 10:05:55,643 DESKTOP-RLVRLAB PID:11084 THID:6604 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aBwx2NG2tC6ga3UAfXwGC6/N/uJ6vKlVq+qTvuvZlz5FqV8TGSO9hrpoUm2FmJmRFXnTpgxkaPu0E1IPDG2SDJjwLNwIJzwCtGbUmSg==
[FMW.LIGHT] ERROR 2020-09-11 10:05:55,643 DESKTOP-RLVRLAB PID:11084 THID:6604 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aA8raAafrkYznWiaYsWOhOJe6fovLkPBxZrjCGg==
[FMW.LIGHT] ERROR 2020-09-11 11:32:30,188 DESKTOP-RLVRLAB PID:11084 THID:17708 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aCrCXUf5H5h741vnWPJxASf5S4PZEbl+MuVN0zdoVJxpTY/q4YBTYIvfZDj+V2QC3ir8FqBLnosVKXqXYoegcwue31meaJe0b+76fgw==
[FMW.LIGHT] ERROR 2020-09-11 11:32:30,188 DESKTOP-RLVRLAB PID:11084 THID:17708 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aDMnX0+0QinwKNBe4OBykD/i3pP8xwlLe5xAGew==
[FMW.LIGHT] ERROR 2020-09-11 11:32:30,468 DESKTOP-RLVRLAB PID:11084 THID:9844 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aBUSkeamTf0Jn0zW1xRg2dDtvJoOQC5SuxDgAyM/v/pvJ48641yASVJ9JH2tx+WvTihMgBVbai1f26220WRd9gu9D5U/N8XRHZLtT4A==
[FMW.LIGHT] ERROR 2020-09-11 11:32:30,468 DESKTOP-RLVRLAB PID:11084 THID:9844 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aBORTKdJ/vvifuiCiWS7XEK/928lNnwSS6nk0lA==
[FMW.LIGHT] ERROR 2020-09-11 11:32:30,679 DESKTOP-RLVRLAB PID:11084 THID:9844 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aD/kLyVqmkFxUsLq3KvO/5MO0mSMH8VGLH9jknw619gJlYHSZaHGsQDZu0zzoxJGTiCekde6R2HNthw/tmJnI9UX+Sv8+xJtZV9jc4g==
[FMW.LIGHT] ERROR 2020-09-11 11:32:30,679 DESKTOP-RLVRLAB PID:11084 THID:9844 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aCyImiYxh8Vi01bKuuBAnlsz8ArXlkdBvEyVysg==
[FMW.LIGHT] ERROR 2020-09-11 11:32:32,644 DESKTOP-RLVRLAB PID:11084 THID:17708 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aD/kLyVqmkFxUsLq3KvO/5MO0mSMH8VGLH9jknw619gJlYHSZaHGsQDZu0zzoxJGTiCekde6R2HNthw/tmJnI9UX+Sv8+xJtZV9jc4g==
[FMW.LIGHT] ERROR 2020-09-11 11:32:32,644 DESKTOP-RLVRLAB PID:11084 THID:17708 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aBtfKf0EuClSHYy6aGNCyK2mc7Qm3bUn1vvN0sA==
[FMW.LIGHT] ERROR 2020-09-11 11:32:37,568 DESKTOP-RLVRLAB PID:11084 THID:9844 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aA8raG73tndvnNg6MuGK1P5z8XoeXxbJLHtqzYY1DZWVaG6IP0HqBCwDM9XP3wCzqZE4baWp6vQeFagHnFZCrjlPNmy3Zj5be5F5o2Q==
[FMW.LIGHT] ERROR 2020-09-11 11:32:37,568 DESKTOP-RLVRLAB PID:11084 THID:9844 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aDMnX0+0QinwKNBe4OBykD/i3pP8xwlLe5xAGew==
[AVG.LOG.SM] ALL 2020-09-11 16:49:37,851 DESKTOP-RLVRLAB PID:12576 THID:14820 ID:AVG.LOG.SM:0.0.0.0 MSG:c00000140725616947856bAHG+hQmc1wo24kYvQYiPLasG6bRoVeEFIYFxjzwVNTNY2/vWKk2IPO7J1LcsEbbCx81efG7E+WeTJAKgIDY3ZvnqPO3HZj0UAfMWByMvlMC7eIr0vvl3wOngTt2Yz+iJDdmTHPPrt+cZBjih4cmWYqVF8I8dfck5uHpqHHr8oEtdMhNMJaW+6vIBE5FkjRHE5ifgi40xEagZmkIQbJF692Uo3XzucxZlnXefJiLs26WvWJ0pUo1maVqiTRjoMEReHh5l/+eGUrtB7V47i0bKtg5isg/1vNoTZlUJ8AIkTcGTCEh6xmOfwtcnDdY0ykOh/U1JrI1cevWC8dPGJiZa9Nk=
[FMW.LIGHT] ERROR 2020-09-11 16:49:38,054 DESKTOP-RLVRLAB PID:12576 THID:14820 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aCIZsD+TafLfXTC2d2Dkdfeyx0RXRpZpsHcNSzWj60nRrnGfAYDYJlfCHcIab+V9oyUZEC/UDXYAcio4Iykx0JSKBLTmAuHey1CRLyA==
[FMW.LIGHT] ERROR 2020-09-11 16:49:38,068 DESKTOP-RLVRLAB PID:12576 THID:14820 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aDkxXoCN41uJB6f/ppZMsYw/Jo4kP5PkxK6expQ==
[FMW.LIGHT] ERROR 2020-09-11 16:49:45,971 DESKTOP-RLVRLAB PID:12576 THID:14820 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aBORTM8h5sq+f1gi2UC/DF6S7+8URykaokhtF7/30LMb6bBZQmWR2b1q+7xKPhdK/lDyJVz433cNfBtg3SaEobq7jEgWsG7mqnL5u4w==
[FMW.LIGHT] ERROR 2020-09-11 16:49:45,971 DESKTOP-RLVRLAB PID:12576 THID:14820 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aCyImiYxh8Vi01bKuuBAnlsz8ArXlkdBvEyVysg==
[FMW.LIGHT] ERROR 2020-09-11 16:49:46,117 DESKTOP-RLVRLAB PID:12576 THID:14820 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aD/kLyVqmkFxUsLq3KvO/5MO0mSMH8VGLH9jknw619gJlYHSZaHGsQDZu0zzoxJGTiCekde6R2HNthw/tmJnI9UX+Sv8+xJtZV9jc4g==
[FMW.LIGHT] ERROR 2020-09-11 16:49:46,117 DESKTOP-RLVRLAB PID:12576 THID:14820 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aCYTZwUjNyl46mGhjaERFdyxXbS8MH21DyxAloA==
[FMW.LIGHT] ERROR 2020-09-11 16:50:16,315 DESKTOP-RLVRLAB PID:12576 THID:11068 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aD/kLyVqmkFxUsLq3KvO/5MO0mSMH8VGLH9jknw619gJlYHSZaHGsQDZu0zzoxJGTiCekde6R2HNthw/tmJnI9UX+Sv8+xJtZV9jc4g==
[FMW.LIGHT] ERROR 2020-09-11 16:50:16,315 DESKTOP-RLVRLAB PID:12576 THID:11068 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aBUSkY7OVcxVnvx2hzBkiczApBo/MXtaUvFpxsw==
[FMW.LIGHT] ERROR 2020-09-11 17:03:51,815 DESKTOP-RLVRLAB PID:12576 THID:15908 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aCyImk5Zn/Q+0uZq6sREzkce6Irm5xJJVa0cDyes+EXjR6jCUEs04YD3ZReW88rX6hDlqQ8gd6GLgdowwf14/6qUlZ6XyBfYKt9H87w==
[FMW.LIGHT] ERROR 2020-09-11 17:03:51,817 DESKTOP-RLVRLAB PID:12576 THID:15908 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aBtfKf0EuClSHYy6aGNCyK2mc7Qm3bUn1vvN0sA==
[AVG.LOG.SM] ALL 2020-09-11 19:25:15,204 DESKTOP-RLVRLAB PID:17080 THID:14496 ID:AVG.LOG.SM:0.0.0.0 MSG:c00000140725006807696bAEZpQf793AMfQXsv210bUr6Alv4VGZOAOLOlpkpslnmuhJqo4bJGa3MrNRp5J8GUffb/vxCpBX0l95/wnjgyfzBEz64XfuWvmHDBSRrlbR5BAjWbw/JQFLSE3IX7tMWZkqtV495+hKQY332tLVauebDb3BOPkUN18OSAZGLx3FKTXXFazfWbtZGno5BJM0tRERh94wHo4/Jod8n9dSWWCDhVXvxyXefKIHGzXlSWSQJ+SyXr6DBmMEZEeJ2Ptg5hevLTGZKQXpKYqB+9QmSGRClV6Id+wW2I+vrbLr0ZrCOeuYCZ03XoiLhOFhCQ2Eo7mGhw0hfjUoz04FXG2ujkVs0=
[FMW.LIGHT] ERROR 2020-09-11 19:25:15,398 DESKTOP-RLVRLAB PID:17080 THID:14496 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aALNbkW96pf35xCVAohCCE2Xq1uIiQNf6lgqtxDGFXs5fE8rFw8mXYEpAh5rRs3agSAB0QeC9gyHVmGYAQzkZOJi0GqcLGK74+qxDFQ==
[FMW.LIGHT] ERROR 2020-09-11 19:25:15,400 DESKTOP-RLVRLAB PID:17080 THID:14496 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aDZrajz+UjBg+md3rJIP/LWaR68KrROh01Yj/ig==
[FMW.LIGHT] ERROR 2020-09-11 19:25:15,592 DESKTOP-RLVRLAB PID:17080 THID:12008 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aAuF91dkT5cYix+I4xdrqhe53cTdg6yxhsJQSR4BqsjVb65Nx6ONHtyIxTiqXcUboCMRIPbcmopd84P32rfvlkAbmPOO9ce7DIa+EbQ==
[FMW.LIGHT] ERROR 2020-09-11 19:25:15,593 DESKTOP-RLVRLAB PID:17080 THID:12008 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aCrCXS+RB6kn4utHCNZ1UTvUUwPoYOx22wTEFtg==
[FMW.LIGHT] ERROR 2020-09-11 19:25:15,734 DESKTOP-RLVRLAB PID:17080 THID:12008 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aAQ5rkEN9ANEGjCQdUdf9zVAdP9mmvl4L07dM3z1a4KXfArQVtoifyV0olnDkugJWQ5YSZN4GjyvezPU9ALZwpeMJKqYnHwvUBeRCSA==
[FMW.LIGHT] ERROR 2020-09-11 19:25:15,734 DESKTOP-RLVRLAB PID:17080 THID:12008 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aDMnX0+0QinwKNBe4OBykD/i3pP8xwlLe5xAGew==
[FMW.LIGHT] ERROR 2020-09-11 19:25:15,968 DESKTOP-RLVRLAB PID:17080 THID:14496 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aDMnXyfcWhisKWD+sMR2wCPPxhPNtlxDkn3J3AGIyEfA3a1WA3sJ5xPXMq2ehil/7bfll+2scRgO5qCs3iLooP7HOlv+TdI0uCTBZ+Q==
[FMW.LIGHT] ERROR 2020-09-11 19:25:15,969 DESKTOP-RLVRLAB PID:17080 THID:14496 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aBORTKdJ/vvifuiCiWS7XEK/928lNnwSS6nk0lA==
[FMW.LIGHT] ERROR 2020-09-11 19:25:16,222 DESKTOP-RLVRLAB PID:17080 THID:14496 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aBtfKZVsoBgOHDwaOEdGmLGLazQXrOAvPxpEFy3q8fyQIG8RL4bjHKz56USheCxsmWm+gKP434Y9LEhKPV4Chw9LQi1M/Sg0GhGdg2w==
[FMW.LIGHT] ERROR 2020-09-11 19:25:16,227 DESKTOP-RLVRLAB PID:17080 THID:14496 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aBORTKdJ/vvifuiCiWS7XEK/928lNnwSS6nk0lA==
[FMW.LIGHT] ERROR 2020-09-11 19:25:17,756 DESKTOP-RLVRLAB PID:17080 THID:14496 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aA8raG73tndvnNg6MuGK1P5z8XoeXxbJLHtqzYY1DZWVaG6IP0HqBCwDM9XP3wCzqZE4baWp6vQeFagHnFZCrjlPNmy3Zj5be5F5o2Q==
[FMW.LIGHT] ERROR 2020-09-11 19:25:17,762 DESKTOP-RLVRLAB PID:17080 THID:14496 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aCYTZwUjNyl46mGhjaERFdyxXbS8MH21DyxAloA==
[AVG.LOG.SM] ALL 2020-09-12 16:44:30,074 DESKTOP-RLVRLAB PID:15840 THID:2336 ID:AVG.LOG.SM:0.0.0.0 MSG:c00000140725563994768bAM7+2HzsiwDc8WiAgAOzTwSZ9+j5x1uQcprwXIgPMHyXApu1HN2YEzzow9hwdMEquROwcv13DzB6ZGMuN/nFoYhYFqQNBO80JAQIj/3CP6f8GYWFu8BgremjVXF0USsN8VOo1FyH4vTFWlkroZ2RmkqUpQACX5oHzwvIzgVN/JlOmoJgWg0defzO1HjSWgLdfsFb81oeMsvwPIC+tvUmr2tmbfsx0McJd5FXplJ9IM1QsWGRJxRMP3DfhDFgGciNhzJjzgM2UqOr2m72Ulb7tliFB3IYiqyB6IpmC3By5iG6ck635bglE5Egd9xYnbvgsn1XoSl1ZuL+B0Syzx0sTj4=
[FMW.LIGHT] ERROR 2020-09-12 16:44:30,137 DESKTOP-RLVRLAB PID:15840 THID:2336 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aBUSkeamTf0Jn0zW1xRg2dDtvJoOQC5SuxDgAyM/v/pvJ48641yASVJ9JH2tx+WvTihMgBVbai1f26220WRd9gu9D5U/N8XRHZLtT4A==
[FMW.LIGHT] ERROR 2020-09-12 16:44:30,139 DESKTOP-RLVRLAB PID:15840 THID:2336 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aDZrajz+UjBg+md3rJIP/LWaR68KrROh01Yj/ig==
[FMW.LIGHT] ERROR 2020-09-12 16:44:30,251 DESKTOP-RLVRLAB PID:15840 THID:15720 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aDZralSWSgE8+9fX/LYLrKm3Xy873EapOreqO8ULjUH8YGSw3a9mvYAHuBvFWHnd68H6Qn+qNFneb3A+pGxLH4l+dm6NB8ItKPZ2Tqg==
[FMW.LIGHT] ERROR 2020-09-12 16:44:30,251 DESKTOP-RLVRLAB PID:15840 THID:15720 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aCyImiYxh8Vi01bKuuBAnlsz8ArXlkdBvEyVysg==
[FMW.LIGHT] ERROR 2020-09-12 16:44:30,361 DESKTOP-RLVRLAB PID:15840 THID:2336 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aDkxXujl+2rVBhdf9rJI4ZASPg4VTsbsLU8XA3gK8j+mQcP/qTE/a/j2zOGNURyR8BtEd6YTl9co67iVxULvzOzlLFoxdHNGwQu2xqA==
[FMW.LIGHT] ERROR 2020-09-12 16:44:30,361 DESKTOP-RLVRLAB PID:15840 THID:2336 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aBUSkY7OVcxVnvx2hzBkiczApBo/MXtaUvFpxsw==
[FMW.LIGHT] ERROR 2020-09-12 16:44:30,506 DESKTOP-RLVRLAB PID:15840 THID:2336 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aBtfKZVsoBgOHDwaOEdGmLGLazQXrOAvPxpEFy3q8fyQIG8RL4bjHKz56USheCxsmWm+gKP434Y9LEhKPV4Chw9LQi1M/Sg0GhGdg2w==
[FMW.LIGHT] ERROR 2020-09-12 16:44:30,506 DESKTOP-RLVRLAB PID:15840 THID:2336 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aBwx2LnerB/8asWgLVgCW7Pg5mJLzfxdQgsaewQ==
[FMW.LIGHT] ERROR 2020-09-12 16:44:32,762 DESKTOP-RLVRLAB PID:15840 THID:2336 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aALNbkW96pf35xCVAohCCE2Xq1uIiQNf6lgqtxDGFXs5fE8rFw8mXYEpAh5rRs3agSAB0QeC9gyHVmGYAQzkZOJi0GqcLGK74+qxDFQ==
[FMW.LIGHT] ERROR 2020-09-12 16:44:32,763 DESKTOP-RLVRLAB PID:15840 THID:2336 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aCIZsFf7ccODXIAWJ0TgJeuf38RmN8NhWZaEjtg==
